"Mod name","Registry name","Item ID","Display name"
"A Man With Plushies","a_man_with_plushies:chicken_plush",39244,"§a§lChicken Plushie"
"A Man With Plushies","a_man_with_plushies:chicken_plush_sitting",39431,"§a§lChicken Plushie"
"A Man With Plushies","a_man_with_plushies:cindy_plush",39385,"§e§lCindy Plushie"
"A Man With Plushies","a_man_with_plushies:cindy_plush_standing",39387,"§e§lCindy Plushie"
"A Man With Plushies","a_man_with_plushies:companion_block_plushie",39269,"§e§lCompanion Block Plushie"
"A Man With Plushies","a_man_with_plushies:cow_plush",39243,"§a§lCow Plushie"
"A Man With Plushies","a_man_with_plushies:cow_plush_sitting",39424,"§a§lCow Plushie"
"A Man With Plushies","a_man_with_plushies:crabster_plush",39278,"§e§lCrabster Plushie"
"A Man With Plushies","a_man_with_plushies:crabster_plush_standing",39468,"§e§lCrabster Plushie"
"A Man With Plushies","a_man_with_plushies:creeper_plush",39226,"§9§lCreeper Plushie"
"A Man With Plushies","a_man_with_plushies:creeper_plush_sitting",39378,"§9§lCreeper Plushie"
"A Man With Plushies","a_man_with_plushies:crewmate_plush",39231,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:crewmate_plush_sitting",39359,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:cuphead_plush",39249,"§a§lCuphead Plushie"
"A Man With Plushies","a_man_with_plushies:cuphead_plush_sitting",39395,"§a§lCuphead Plushie"
"A Man With Plushies","a_man_with_plushies:cyan_crewmate_plush",39294,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:cyan_crewmate_plush_sitting",39369,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:cyan_sheep_plush",39309,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:cyan_sheep_plush_sitting",39416,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:enderman_plush",39227,"§9§lEnderman Plushie"
"A Man With Plushies","a_man_with_plushies:enderman_plush_sitting",39398,"§9§lEnderman Plushie"
"A Man With Plushies","a_man_with_plushies:enderman_plush_with_block",39299,"§9§lEnderman Plushie"
"A Man With Plushies","a_man_with_plushies:enderman_plush_with_block_sitting",39399,"§9§lEnderman Plushie"
"A Man With Plushies","a_man_with_plushies:fall_guy_plush",39246,"§a§lFall Guy Plushie"
"A Man With Plushies","a_man_with_plushies:fall_guy_plush_sitting",39377,"§a§lFall Guy Plushie"
"A Man With Plushies","a_man_with_plushies:female_indeedee_plush",39256,"§a§lIndeedee Plushie"
"A Man With Plushies","a_man_with_plushies:female_indeedee_plush_standing",39437,"§a§lIndeedee Plushie"
"A Man With Plushies","a_man_with_plushies:fredbear_plush",39323,"§e§lFredbear Plushie"
"A Man With Plushies","a_man_with_plushies:fredbear_plush_standing",39375,"§e§lGolden Freddy Plushie"
"A Man With Plushies","a_man_with_plushies:freddy_fazbear_plush",39265,"§e§lFreddy Fazbear Plushie"
"A Man With Plushies","a_man_with_plushies:freddy_fazbear_plush_standing",39373,"§e§lFreddy Fazbear Plushie"
"A Man With Plushies","a_man_with_plushies:fully_puffed_pufferfish_plush",39353,"§9§lPufferfish Plushie"
"A Man With Plushies","a_man_with_plushies:gd_cube_plush",39235,"§9§lGeometry Dash Cube Plushie"
"A Man With Plushies","a_man_with_plushies:gdm_cube_plush",39279,"§9§lGeometry Dash Cube Plushie"
"A Man With Plushies","a_man_with_plushies:gds_cube_plush",39280,"§9§lGeometry Dash Cube Plushie"
"A Man With Plushies","a_man_with_plushies:ghast_attacking_plush",39320,"§e§lGhast Plushie"
"A Man With Plushies","a_man_with_plushies:ghast_plush",39264,"§e§lGhast Plushie"
"A Man With Plushies","a_man_with_plushies:glados_plush",39270,"§e§lGLaDOS Plushie"
"A Man With Plushies","a_man_with_plushies:glados_plush_lying_down",39463,"§e§lGLaDOS Plushie"
"A Man With Plushies","a_man_with_plushies:golden_freddy_plush",39322,"§e§lGolden Freddy Plushie"
"A Man With Plushies","a_man_with_plushies:golden_freddy_plush_standing",39374,"§e§lGolden Freddy Plushie"
"A Man With Plushies","a_man_with_plushies:golden_plush_box",39225,"Golden Plush Box"
"A Man With Plushies","a_man_with_plushies:goose_plush",39252,"§a§lGoose Plushie"
"A Man With Plushies","a_man_with_plushies:goose_plush_sitting",39394,"§a§lGoose Plushie"
"A Man With Plushies","a_man_with_plushies:gray_sheep_plush",39307,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:gray_sheep_plush_sitting",39414,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:green_crewmate_plush",39286,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:green_crewmate_plush_sitting",39361,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:green_sheep_plush",39313,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:green_sheep_plush_sitting",39420,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:happycane_plush",39238,"§a§lHappycane Plushie"
"A Man With Plushies","a_man_with_plushies:happycane_plush_standing",39462,"§a§lHappycane Plushie"
"A Man With Plushies","a_man_with_plushies:headcrab_plush",39272,"§e§lHeadcrab Plushie"
"A Man With Plushies","a_man_with_plushies:heavy_plush",39268,"§e§lHeavy Weapons Guy Plushie"
"A Man With Plushies","a_man_with_plushies:heavy_plush_sitting",39371,"§e§lHeavy Weapons Guy Plushie"
"A Man With Plushies","a_man_with_plushies:henry_stickmin_plush",39236,"§9§lHenry Stickmin Plushie"
"A Man With Plushies","a_man_with_plushies:henry_stickmin_plush_sitting",39402,"§9§lHenry Stickmin Plushie"
"A Man With Plushies","a_man_with_plushies:henry_stickmin_toppat_leader_plush",39401,"§9§lHenry Stickmin Plushie"
"A Man With Plushies","a_man_with_plushies:henry_stickmin_toppat_leader_plush_sitting",39403,"§9§lHenry Stickmin Plushie"
"A Man With Plushies","a_man_with_plushies:henry_stickmin_toppat_recruit_plush",39400,"§9§lHenry Stickmin Plushie"
"A Man With Plushies","a_man_with_plushies:henry_stickmin_toppat_recruit_plush_sitting",39406,"§9§lHenry Stickmin Plushie"
"A Man With Plushies","a_man_with_plushies:insomni_plush",39263,"§a§lInsomni Plushie"
"A Man With Plushies","a_man_with_plushies:isaac_plush",39232,"§9§lIsaac Plushie"
"A Man With Plushies","a_man_with_plushies:isaac_plush_sitting",39381,"§9§lIsaac Plushie"
"A Man With Plushies","a_man_with_plushies:jeb_sheep_plush",39316,"§a§ljeb_ Sheep Plushie"
"A Man With Plushies","a_man_with_plushies:jeb_sheep_plush_sitting",39423,"§a§ljeb_ Sheep Plushie"
"A Man With Plushies","a_man_with_plushies:lariat_plushie",39248,"§a§lLariat Plushie"
"A Man With Plushies","a_man_with_plushies:light_blue_sheep_plush",39303,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:light_blue_sheep_plush_sitting",39410,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:light_gray_sheep_plush",39308,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:light_gray_sheep_plush_sitting",39415,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:lime_crewmate_plush",39295,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:lime_crewmate_plush_sitting",39370,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:lime_sheep_plush",39305,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:lime_sheep_plush_sitting",39412,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:madeline_plush",39257,"§a§lMadeline Plushie"
"A Man With Plushies","a_man_with_plushies:madeline_plush_sitting",39444,"§a§lMadeline Plushie"
"A Man With Plushies","a_man_with_plushies:magenta_sheep_plush",39302,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:magenta_sheep_plush_sitting",39409,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:male_indeedee_plush",39325,"§a§lIndeedee Plushie"
"A Man With Plushies","a_man_with_plushies:male_indeedee_plush_standing",39438,"§a§lIndeedee Plushie"
"A Man With Plushies","a_man_with_plushies:meat_boy_plush",39234,"§9§lMeat Boy Plushie"
"A Man With Plushies","a_man_with_plushies:meat_boy_plush_sitting",39382,"§9§lMeat Boy Plushie"
"A Man With Plushies","a_man_with_plushies:moai_plush",39336,"§e§lMoai Plushie"
"A Man With Plushies","a_man_with_plushies:moobloom_plush",39319,"§a§lMoobloom Plushie"
"A Man With Plushies","a_man_with_plushies:moobloom_plush_sitting",39427,"§a§lMoobloom Plushie"
"A Man With Plushies","a_man_with_plushies:muddy_pig_plush",39300,"§a§lMuddy Pig Plushie"
"A Man With Plushies","a_man_with_plushies:muddy_pig_plush_sitting",39405,"§a§lMuddy Pig Plushie"
"A Man With Plushies","a_man_with_plushies:mugman_plush",39329,"§a§lMugman Plushie"
"A Man With Plushies","a_man_with_plushies:mugman_plush_sitting",39396,"§a§lMugman Plushie"
"A Man With Plushies","a_man_with_plushies:ninji_plush",39240,"§9§lNinji Plushie"
"A Man With Plushies","a_man_with_plushies:ninji_plush_standing",39469,"§9§lNinji Plushie"
"A Man With Plushies","a_man_with_plushies:odd_tree",39275,"Odd Tree"
"A Man With Plushies","a_man_with_plushies:odd_tree_plant",39326,"Odd Tree Plant"
"A Man With Plushies","a_man_with_plushies:off_plush",39233,"§9§lNoob Plushie"
"A Man With Plushies","a_man_with_plushies:off_plush_sitting",39379,"§9§lNoob Plushie"
"A Man With Plushies","a_man_with_plushies:open_shulker_plush",39355,"§9§lShulker Plushie"
"A Man With Plushies","a_man_with_plushies:orange_crewmate_plush",39288,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:orange_crewmate_plush_sitting",39363,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:orange_sheep_plush",39301,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:orange_sheep_plush_sitting",39408,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:peashooter_plush",39245,"§a§lPeashooter Plushie"
"A Man With Plushies","a_man_with_plushies:peashooter_plush_flower_pot",39297,"§a§lPeashooter Plushie In a Flower Pot"
"A Man With Plushies","a_man_with_plushies:peppino_blood_red_plush",39341,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_blood_red_plush_sitting",39452,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_dark_cook_plush",39342,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_dark_cook_plush_sitting",39453,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_dirt_cook_plush",39347,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_dirt_cook_plush_sitting",39458,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_garish_cook_plush",39349,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_garish_cook_plush_sitting",39460,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_golden_god_plush",39348,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_golden_god_plush_sitting",39459,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_money_green_plush",39344,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_money_green_plush_sitting",39455,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_mooney_orange_plush",39350,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_mooney_orange_plush_sitting",39461,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_plush",39258,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_plush_sitting",39451,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_sage_blue_plush",39345,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_sage_blue_plush_sitting",39456,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_tv_purple_plush",39346,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_tv_purple_plush_sitting",39457,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_unfunny_cook_plush",39343,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:peppino_unfunny_cook_plush_sitting",39454,"§a§lPeppino Plushie"
"A Man With Plushies","a_man_with_plushies:pig_plush",39241,"§a§lPig Plushie"
"A Man With Plushies","a_man_with_plushies:pig_plush_sitting",39404,"§a§lPig Plushie"
"A Man With Plushies","a_man_with_plushies:pink_crewmate_plush",39287,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:pink_crewmate_plush_sitting",39362,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:pink_sheep_plush",39306,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:pink_sheep_plush_sitting",39413,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:plush_box",39224,"Plush Box"
"A Man With Plushies","a_man_with_plushies:popgoes_plush",39266,"§e§lPopgoes Plushie"
"A Man With Plushies","a_man_with_plushies:popgoes_plush_standing",39384,"§e§lPopgoes Plushie"
"A Man With Plushies","a_man_with_plushies:pufferfish_plush",39229,"§9§lPufferfish Plushie"
"A Man With Plushies","a_man_with_plushies:purple_crewmate_plush",39292,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:purple_crewmate_plush_sitting",39367,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:purple_sheep_plush",39310,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:purple_sheep_plush_sitting",39417,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:red_mooshroom_plush",39317,"§a§lMooshroom Plushie"
"A Man With Plushies","a_man_with_plushies:red_mooshroom_plush_sitting",39425,"§a§lMooshroom Plushie"
"A Man With Plushies","a_man_with_plushies:red_pikmin_plush",39237,"§9§lPikmin Plushie"
"A Man With Plushies","a_man_with_plushies:red_pikmin_plush_standing",39440,"§9§lPikmin Plushie"
"A Man With Plushies","a_man_with_plushies:red_pikmin_sprout",39335,"§9§lPikmin Plushie"
"A Man With Plushies","a_man_with_plushies:red_pikmin_sprout_plant",39330,"Red Pikmin Sprout"
"A Man With Plushies","a_man_with_plushies:red_sheep_plush",39314,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:red_sheep_plush_sitting",39421,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:rhyth_plush",39261,"§a§lRhyth Plushie"
"A Man With Plushies","a_man_with_plushies:rhyth_plush_standing",39466,"§a§lRhyth Plushie"
"A Man With Plushies","a_man_with_plushies:sans_plush",39250,"§a§lSans Plushie"
"A Man With Plushies","a_man_with_plushies:sans_plush_sitting",39388,"§a§lSans Plushie"
"A Man With Plushies","a_man_with_plushies:semi_puffed_pufferfish_plush",39352,"§9§lPufferfish Plushie"
"A Man With Plushies","a_man_with_plushies:sensei_seaweed_plush",39262,"§a§lSensei Seaweed Plushie"
"A Man With Plushies","a_man_with_plushies:sensei_seaweed_plush_standing",39467,"§a§lSensei Seaweed Plushie"
"A Man With Plushies","a_man_with_plushies:shadow_freddy_plush",39324,"§e§lShadow Freddy Plushie"
"A Man With Plushies","a_man_with_plushies:shadow_freddy_plush_standing",39376,"§e§lShadow Freddy Plushie"
"A Man With Plushies","a_man_with_plushies:shulker_plush",39239,"§9§lShulker Plushie"
"A Man With Plushies","a_man_with_plushies:spamton_plush",39271,"§e§lSpamton Plushie"
"A Man With Plushies","a_man_with_plushies:spamton_plush_sitting",39397,"§e§lSpamton Plushie"
"A Man With Plushies","a_man_with_plushies:squid_plush",39230,"§9§lSquid Plushie"
"A Man With Plushies","a_man_with_plushies:steppa_plush",39260,"§a§lSteppa Plushie"
"A Man With Plushies","a_man_with_plushies:steppa_plush_standing",39465,"§a§lSteppa Plushie"
"A Man With Plushies","a_man_with_plushies:sudowoodo_plush",39274,"§e§lSudowoodo Plushie"
"A Man With Plushies","a_man_with_plushies:sudowoodo_plush_standing",39439,"§e§lSudowoodo Plushie"
"A Man With Plushies","a_man_with_plushies:the_knight_plush",39253,"§a§lThe Knight Plushie"
"A Man With Plushies","a_man_with_plushies:the_knight_plush_sitting",39428,"§a§lThe Knight Plushie"
"A Man With Plushies","a_man_with_plushies:v_1_knucklebuster_plush",39337,"§e§lV1 Plushie"
"A Man With Plushies","a_man_with_plushies:v_1_knucklebuster_plush_sitting",39447,"§e§lV1 Plushie"
"A Man With Plushies","a_man_with_plushies:v_1_plush",39276,"§e§lV1 Plushie"
"A Man With Plushies","a_man_with_plushies:v_1_plush_sitting",39446,"§e§lV1 Plushie"
"A Man With Plushies","a_man_with_plushies:v_1_whiplash_plush",39338,"§e§lV1 Plushie"
"A Man With Plushies","a_man_with_plushies:v_1_whiplash_plush_sitting",39448,"§e§lV1 Plushie"
"A Man With Plushies","a_man_with_plushies:v_2_plush",39339,"§e§lV2 Plushie"
"A Man With Plushies","a_man_with_plushies:v_2_plush_sitting",39449,"§e§lV2 Plushie"
"A Man With Plushies","a_man_with_plushies:v_2_whiplash_plush",39340,"§e§lV2 Plushie"
"A Man With Plushies","a_man_with_plushies:v_2_whiplash_plush_sitting",39450,"§e§lV2 Plushie"
"A Man With Plushies","a_man_with_plushies:white_crewmate_plush",39291,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:white_crewmate_plush_sitting",39366,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:white_sheep_plush",39242,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:white_sheep_plush_sitting",39407,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:wiglin_plush",39259,"§a§lWiglin Plushie"
"A Man With Plushies","a_man_with_plushies:wiglin_plush_standing",39464,"§a§lWiglin Plushie"
"A Man With Plushies","a_man_with_plushies:wilson_plush",39247,"§a§lWilson Plushie"
"A Man With Plushies","a_man_with_plushies:wilson_plush_sitting",39380,"§a§lWilson Plushie"
"A Man With Plushies","a_man_with_plushies:wobblewok_closed_plush",39351,"§e§lWobblewok Plushie"
"A Man With Plushies","a_man_with_plushies:wobblewok_plush",39277,"§e§lWobblewok Plushie"
"A Man With Plushies","a_man_with_plushies:yellow_crewmate_plush",39289,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:yellow_crewmate_plush_sitting",39364,"§9§lCrewmate Plushie"
"A Man With Plushies","a_man_with_plushies:yellow_pikmin_plush",39327,"§9§lPikmin Plushie"
"A Man With Plushies","a_man_with_plushies:yellow_pikmin_plush_standing",39441,"§9§lPikmin Plushie"
"A Man With Plushies","a_man_with_plushies:yellow_pikmin_sprout",39334,"§9§lPikmin Plushie"
"A Man With Plushies","a_man_with_plushies:yellow_pikmin_sprout_plant",39331,"Yellow Pikmin Sprout"
"A Man With Plushies","a_man_with_plushies:yellow_sheep_plush",39304,"§a§lSheep Plushie"
"A Man With Plushies","a_man_with_plushies:yellow_sheep_plush_sitting",39411,"§a§lSheep Plushie"
"AE Additions","ae2additions:1024k_crafting_storage",45375,"1024k Crafting Storage"
"AE Additions","ae2additions:16384k_crafting_storage",45377,"16384k Crafting Storage"
"AE Additions","ae2additions:4096k_crafting_storage",45376,"4096k Crafting Storage"
"AE Additions","ae2additions:65536k_crafting_storage",45378,"65536k Crafting Storage"
"AE Additions","ae2additions:cell_component_1024",45317,"1024k ME Storage Component"
"AE Additions","ae2additions:cell_component_16384",45319,"16384k ME Storage Component"
"AE Additions","ae2additions:cell_component_4096",45318,"4096k ME Storage Component"
"AE Additions","ae2additions:cell_component_65536",45320,"65536k ME Storage Component"
"AE Additions","ae2additions:chemical_storage_cell_1024",45372,"ME 1024k Chemical Storage Cell"
"AE Additions","ae2additions:chemical_storage_cell_16384",45374,"ME 16384k Chemical Storage Cell"
"AE Additions","ae2additions:chemical_storage_cell_4096",45373,"ME 4096k Chemical Storage Cell"
"AE Additions","ae2additions:disk_chemical_1024k",45368,"1024k ME Chemical DISK Drive"
"AE Additions","ae2additions:disk_chemical_16384k",45370,"16384k ME Chemical DISK Drive"
"AE Additions","ae2additions:disk_chemical_16k",45365,"16k ME Chemical DISK Drive"
"AE Additions","ae2additions:disk_chemical_1k",45363,"1k ME Chemical DISK Drive"
"AE Additions","ae2additions:disk_chemical_256k",45367,"256k ME Chemical DISK Drive"
"AE Additions","ae2additions:disk_chemical_4096k",45369,"4096k ME Chemical DISK Drive"
"AE Additions","ae2additions:disk_chemical_4k",45364,"4k ME Chemical DISK Drive"
"AE Additions","ae2additions:disk_chemical_64k",45366,"64k ME Chemical DISK Drive"
"AE Additions","ae2additions:disk_chemical_65536k",45371,"65536k ME Chemical DISK Drive"
"AE Additions","ae2additions:disk_chemical_housing",45348,"ME Chemical DISK Housing"
"AE Additions","ae2additions:disk_fluid_1024k",45359,"1024k ME Fluid DISK Drive"
"AE Additions","ae2additions:disk_fluid_16384k",45361,"16384k ME Fluid DISK Drive"
"AE Additions","ae2additions:disk_fluid_16k",45356,"16k ME Fluid DISK Drive"
"AE Additions","ae2additions:disk_fluid_1k",45354,"1k ME Fluid DISK Drive"
"AE Additions","ae2additions:disk_fluid_256k",45358,"256k ME Fluid DISK Drive"
"AE Additions","ae2additions:disk_fluid_4096k",45360,"4096k ME Fluid DISK Drive"
"AE Additions","ae2additions:disk_fluid_4k",45355,"4k ME Fluid DISK Drive"
"AE Additions","ae2additions:disk_fluid_64k",45357,"64k ME Fluid DISK Drive"
"AE Additions","ae2additions:disk_fluid_65536k",45362,"65536k ME Fluid DISK Drive"
"AE Additions","ae2additions:disk_fluid_housing",45347,"ME Fluid DISK Housing"
"AE Additions","ae2additions:disk_item_1024k",45350,"1024K ME DISK Drive"
"AE Additions","ae2additions:disk_item_16384k",45352,"16384K ME DISK Drive"
"AE Additions","ae2additions:disk_item_256k",45349,"256K ME DISK Drive"
"AE Additions","ae2additions:disk_item_4096k",45351,"4096K ME DISK Drive"
"AE Additions","ae2additions:disk_item_65536k",45353,"65536K ME DISK Drive"
"AE Additions","ae2additions:fluid_storage_cell_1024",45334,"ME 1024k Fluid Storage Cell"
